label,transaction
grocery,SUPERIOR NUT & CANDY  CO.I INC.
grocery,SUPERMARKET & TAQUERIA CARO
grocery,SUPERMERCADO ALEX
grocery,SUPERMERCADO CHAPALA
grocery,SUPERMERCADO EL CUBANO INC
grocery,SUPERMERCADO EL GUERO #10 INC
grocery,SUPERMERCADO EL GUERO NO. 8
grocery,SUPERMERCADO EL MEXICANO
grocery,SUPERMERCADO GELA'S
grocery,SUPERMERCADO GUADALAJARA #2
grocery,SUPERMERCADO GUERRERO
grocery,SUPERMERCADO LA CHIQUTIA # 4
grocery,SUPERMERCADO LA VILLA
grocery,Supermercado Santos
grocery,SUPERMERCADO TEPECOA GUERRERO
grocery,"SWEQI FOOD MART, INC."
grocery,"SZYMANSKI BROS, INC"
grocery,T & Z MEAT
grocery,TAI NAM CORPORATION
grocery,TAI WAH GROCERY
grocery,THE CELLAR
grocery,THE FISH KEG INC
grocery,THE MARKET PLACE FOODSTORE
grocery,THE NEIGHBORHOOD STORE
grocery,THE PRODUCE CENTER
grocery,The Unit
grocery,THE WAREHOUSE
grocery,THREE BROTHER
grocery,THREE R FOOD
grocery,"THREE ROOSTERS, INC."
grocery,Three Stars Liquors
grocery,THRIFTY FOOD
grocery,TIERRA CALIENTE MARKET
grocery,"TONY'S FINER FOODS ENTERPRISES, INC."
grocery,TRADER JOE'S
grocery,TRADER JOE'S EAST
grocery,TRATTORIA ISABELLA
grocery,TREASURE ISLAND FOODS
grocery,TREASURE ISLAND FOODS INC
grocery,TWO BLUE FOODS INC
grocery,ULTRA FOODS
grocery,VIET HOA PLAZA
grocery,W & R FOOD & LIQUOR INC
grocery,W K R B FOOD & LIQUOR
grocery,WALLY'S INTERNATIONAL MARKET
grocery,WALLY'S MARKET INC
grocery,WASHINGTON GROCERY
grocery,"WAY LOW DISCOUNT FOOD, INC."
grocery,WEST HAVEN MARKET & GRILL
grocery,WEST LAWN FOODS
grocery,WHOLE FOODS MARKET
grocery,WILLIAM'S PRODUCE
grocery,WINDY CITY INC
grocery,WORLD FRESH MARKET
grocery,Z & S FOOD & LIQUOR
grocery,ZEE DOLLAR AND FOOD
grocery,ZIAD CERTIFIED FOODS
grocery,WALGREENS 
grocery,WALMART
grocery,SAVE-A-LOT # 866
grocery,MARIANO'S FRESH MARKET #8507
grocery,WALGREENS # 06297
grocery,WALGREENS #05034
grocery,LOUIS' GROCERIES
travel,929 MARIGNY PAINTED LADY'S INN
travel,A & C CORPORATION
travel,A CREOLE COTTAGE
travel,AC HOTEL NEW ORLEANS BOURBON/FRENCH QUARTER AREA
travel,ACE HOTEL
travel,ALOFT NEW ORLEANS DOWNTOWN
travel,ANDREW JACKSON HOTEL
travel,ANTEBELLUM GUEST HOUSE
travel,AUBERGE NOUVELLE ORLEANS
travel,AUDUBON COTTAGES
travel,AUDUBON PARK HOUSE
travel,AULD SWEET OLIVE
travel,AVENUE INN
travel,BANANA COURTYARD
travel,BAYOU ST JOHN BED & BREAKFAST
travel,BED AND BREAKFAST  ON THE POINT
travel,BELLEVILLE COTTAGE BED &      BREAKFAST
travel,BEST WAY INN & SUITES & TRAILOR PARK
travel,BEST WEST ST CHRIS HOTEL
travel,BEST WESTERN FRENCH QUARTER   LANDMARK HOTEL
travel,BISHOP'S BED BREAKFAST & BEYOND
travel,BLAKE HOTEL NEW ORLEANS
travel,BLUE BAMBOO GUEST HOUSE
travel,BLUEGREEN RESORTS MANAGEMENT
travel,BOHEME DE MARIGNY
travel,BUDGET INN EXPRESS
travel,BURGUNDY COTTAGE
travel,BYWATER BED & BREAKFAST
travel,CANAL STREET INN
travel,CARRIE'S COOL PROPERTIES
travel,CASA DE FURL
travel,CASA LA LICIOUS
travel,CASA PELICAN LLC
travel,CHATEAU HOTEL
travel,CHATEAU LEMOYNE  ATTN: FINANCE DEPT:
travel,CHEZ ELLIE MARIE
travel,CHEZ PALMIERS BED & BREAKFAST
travel,CHIMES BED & BREAKFAST (THE)
travel,CLAIBORNE MANSION
travel,COLUMNS HOTEL
travel,COMFORT SUITES
travel,CORNSTALK HOTEL
travel,COUNTRY INN & SUITES
travel,COURTYARD BY MARRIOTT #1MK-[H/P]
travel,COURTYARD BY MARRIOTT IMB-[H/P]
travel,COURTYARD NEW ORLEANS DOWNTOWN/IBERVILLE
travel,CREOLE HOUSE
travel,CRESCENT PALMS MOTEL(HOTEL ACCT)
travel,CRYSTAL INN
travel,DAUPHINE ORLEANS HOTEL
travel,DAUZAT HOUSE
travel,DAYS INN
travel,DAYS INN & SUITES
travel,DEGAS HOUSE
travel,"DELTA PROFICIENT MANAGEMENT, LLC"
travel,DOUBLE TREE BY HILTON NEW ORLEANS
travel,DRURY INN NEW ORLEANS
travel,DUSTY MANSION B&B (THE)
travel,ECONO LODGE
travel,ECONOMY INN
travel,ELYSAIN FIELDS INN
travel,EMBASSY SUITES CONVENTION HOTEL
travel,ENGINE 24 FIREHOUSE
travel,ENTROPY ROOMS
travel,FAIRCHILD HOUSE
travel,FAIRFIELD INN & SUITES
travel,FAMILY INN OF NEW ORLEANS
travel,FEDERAL CITY INN & SUITES
travel,FESTIVA TRAVEL SERVICES
travel,FLEUR DE LIS MANSION
travel,FLEUR DE MARIGNY
travel,FOUR POINTS BY SHERATON FRENCH QUARTER
travel,FRENCH MARKET INN
travel,FRENCH QUARTER SUITES
travel,FRENCHMEN HOTEL
travel,FRENCHMEN STREET BED & BREAKFAST
travel,GARDEN DISTRICT B & B
travel,GARLANDS GUEST HOUSE
travel,GLADSTONE RESTAURANT HOTEL LOUNGE
travel,GLENROSE MOTEL
travel,GRAND BOUTIQUE HOTEL
travel,GRENOBLE HOUSE
travel,HAMPTON INN & SUITES - CONVENTION CENTER
travel,HAMPTON INN & SUITES-NEW ORLEANS DOWNTOWN
travel,HAMPTON INN - ST. CHARLES
travel,HARRAH'S POYDRAS HOTEL
travel,HAUNTED HOTEL ON URSULINES
travel,HENRY HOWARD HOTEL
travel,HG NEW ORLEANS CONVENTION CENTER
travel,HILTON GARDEN INN FRENCH QUARTER/CBD
travel,HILTON NEW ORLEANS RIVERSIDE
travel,HILTON NEW ORLEANS/ ST CHARLES AVENUE
travel,HISTORIC STREETCAR INN
travel,HISTORIC URSULINES COTTAGE
travel,HOLIDAY INN DTN SUPERDOME HTM
travel,HOLIDAY INN EXPRESS
travel,HOMEWOOD SUITES - NEW ORLEANS
travel,HOTEL INDIGO- MAIN
travel,HOTEL MAISON DE VILLE
travel,HOTEL MAISON PIERRE LAFITTE   LTD
travel,HOTEL PROVINCIAL
travel,HOTEL ROYAL
travel,HOTEL ST MARIE
travel,HOTEL ST.PIERRE
travel,HOTEL VILLA CONVENTO
travel,HOUSE OF THE RISING SUN
travel,HUBBARD MANSION BED & BREAKFAST
travel,HYATT FRENCH QUARTER
travel,HYATT HOUSE NEW ORLEANS DOWNTOWN
travel,HYATT PLACE NEW ORLEANS/CONVENTION CENTER
travel,HYATT REGENCY NEW ORLEANS-
travel,INDIA HOUSE BACKPACKERS HOTEL
travel,INN ON URSULINES
travel,INTER - CONTINENTAL ROOMS
travel,JACKS MOTEL
travel,JELLY ROLL SUITES
travel,JW MARRIOT NEW ORLEANS
travel,KATE & DAVES BED & BREAKFAST
travel,KATHERINE B SENTER
travel,LA BELLE ESPLANADE
travel,LA DAUPHINE
travel,LA GALERIE
travel,LA MAISON DE LA MUSIQUE
travel,LA QUINTA INN & SUITES #983  4701
travel,LA RUE ESPLANADE
travel,LAFAYETTE HOTEL
travel,LE MERIDIEN NEW ORLEANS
travel,LE PAVILLON HOTEL HOTEL TAX
travel,LE RESIDENCE SAINT JAMES
travel,LE RICHELIEU CORP
travel,LEPELICANONPOLAND
travel,LITTLE EAZY BED & BREAKFAST
travel,LOEWS NEW ORLEANS HOTEL
travel,LOFT 523
travel,LONDON LODGE MOTEL
travel,LOOKOUT INN NEW ORLEANS
travel,LUCKY INN
travel,MAGNOLIA MANSION
travel,MAISON DUPUY HOTEL
travel,MAISON LAFAYETTE
travel,"MAISON TOURISTE, LLC"
travel,MARCELIN'S ON NAPOLEON
travel,MARGARET PLACE
travel,MARIE LAVAEAU GUEST HOUSE
travel,MARIGNY JEWEL
travel,MARIGNY MANOR HOUSE
travel,MARK & RON'S B&B
travel,MARQUETTE HOUSE HOTEL
travel,MASON MOTEL INC
travel,MELROSE MANSION
travel,MENTONE BED & BREAKFAST
travel,MIDTOWN HOTEL
travel,MONROSE ROW B & B
travel,MONTE CARLO MOTEL
travel,MONTELEONE HOTEL
travel,MOTEL 6
travel,MOTEL 6 -HOTEL-
travel,NEW ORLEANS COURTYARD HOTEL
travel,NEW ORLEANS FESTIVAL HOUSE
travel,NEW ORLEANS GUEST HOUSE
travel,NEW ORLEANS INN
travel,NEW ORLEANS MARRIOTT AT THE CONVENTION CENTER-[H/P
travel,NEW ORLEANS MARRIOTT HOTEL-[H/P]
travel,NONI'S NOLA ON FRENCHMAN
travel,O'KEEFE PLAZA HOTEL
travel,OAKVIEW BED & BREAKFAST
travel,OLD LA LA'S CREOLE COTTAGE
travel,OLDE TOWN INN
travel,OLIVIER HOUSE HOTEL
travel,OMNI RIVERFRONT HOTEL
travel,OMNI ROYAL CRESCENT HOTEL
travel,PARKS BOWMAN HOUSE
travel,PARKVIEW GUEST HOUSE
travel,PENELOPE'S BED & BREAKFAST
travel,PIERRE COULON GUEST HOUSE
travel,PLACE D'ARMES HOTEL
travel,PONTCHARTRAIN HOTEL
travel,PONTCHARTRAIN LANDING
travel,"PP MARIGNY, LLC"
travel,PRINCE CONTI HOTEL
travel,QUALITY INN MAISON ST CHARLES
travel,QUEEN & CRESCENT HOTEL
travel,R & B ROOMS
travel,RELAX INN
travel,RENAISSANCE ARTS HOTEL
travel,RENAISSANCE PERE MARQUETTE
travel,RODEWAY INN & SUITES
travel,ROYAL BARRACKS GUEST HOUSE
travel,ROYAL INN OF NEW ORLEANS
travel,ROYAL PALMS MOTEL
travel,ROYAL SONESTA HOTEL
travel,ROYAL ST CHARLES HOTEL
travel,RUFFINO'S GUEST HOUSE
travel,SHERATON NEW ORLEANS HOTEL
travel,SITE 61 HOSTEL
travel,SNAIL HOUSE BED & BREAKFAST
travel,SOUTHERN COMFORT BED & BREAKFAST
travel,SPRINGHILL SUITES BY MARRIOTT H/P
travel,ST VINCENT'S GUEST HOUSE
travel,ST. HELENE HOTEL
travel,ST. JAMES HOTEL
travel,ST. LOUIS HOTEL
travel,ST. PETER GUEST HOUSE
travel,ST. PHILIP FRENCH QUARTER APARTMENTS
travel,STAY BRIDGE NEW ORLEANS
travel,STUDIO 6 #6000
travel,SUITE JAZZ ON FRENCHMEN
travel,SULLY MANSION BED & BREAKFAST
travel,SUN OAK MUSEUM AND GUEST HOUSE
travel,SUNBURST INN
travel,SUPER 8 MOTEL
travel,"SUPERIOR RESTAURANT GROUP, LLC"
travel,TESSIER HOUSE
travel,THE BEE HOUSE
travel,THE BEN LOUIE
travel,THE DUCHESS
travel,THE GENTRY HOUSE
travel,THE GRAND VICTORIAN BED &     BREAKFAST
travel,THE GREEN HOUSE INN
travel,THE LAUREL GUEST HOME
travel,THE NATCHEZ NEW ORLEANS MT
travel,THE OLD NO. 77 HOTEL & CHANDLERY - MAIN
travel,THE PELHAM HOTEL
travel,THE PRYTANIA OAKS HOTEL
travel,THE QUEEN ANNE HOTEL
travel,THE QUISBY
travel,THE RITZ CARLTON HOTEL CO LLC
travel,THE ROOSEVELT HOTEL WAC
travel,THE ROSE
travel,THE SAINT HOTEL
travel,THE TOWNHOUSE
travel,THE TROUBADOUR
travel,THE VICTORIAN HOUSE
travel,TIRC HOTEL
travel,TONY'S FRENCH QUARTER ROOMS
travel,W FRENCH QUARTER HOTEL
travel,WEBBER'S MOTEL
travel,WESTIN CANAL PLACE HOTEL
travel,WG CREOLE HOUSE
travel,WHITNEY HOTEL
travel,WINDSOR COURT HOTEL
travel,ZORA-A NEW ORLENS B & B
travel,BIENVILLE HOUSE MOTOR HOTEL
travel,MAISON PERRIER
travel,HOTEL LE MARAIS
travel,FIVE CONTINENTS
travel,AIRYN MONET
travel,CATAHOULA HOTEL LLC
travel,CHATEAU ESPLANADE
travel,3723 CANAL ST
travel,ALFREDS AWAY
travel,COUNTRY INN & SUITES NEW ORLEANS
travel,HOMEWOOD SUITES NEW ORLEANS FRENCH QUARTER
travel,MAZANT HOLDING LLC
travel,STAYBRIDGE SUITES NEW ORLEANS
travel,HILTON N O RIVERSIDE HOTEL
travel,MAGNOLIA MANSION HOTEL
travel,APARIUM HOTEL GROUP
travel,CAMELLIA MANOR
travel,FESTIVA RESORTS
travel,SUNSHINES BED & BREAKFAST
travel,HYATT PLACE NEW ORLEANS CONVENTION CENTER
travel,PRYTANIA PARK HOTEL
travel,HOTEL 504
travel,INTERNATIONAL HOUSE HOTEL
travel,HOSTEEVA
travel,INN AT THE OLD JAIL
travel,MARTHA M. BORNE
travel,ALOFT NEW ORLEANS DOWNTOWN
travel,FRENCHMEN ASSOCIATES
travel,905 ROYAL HOTEL
travel,"2532 N RAMPART STREET, LLC"
travel,ROYAL STREET COURTYARD
travel,CREOLE INN RUE DAUPHINE
travel,MARAIS HOUSE
travel,THE DRIFTER HOTEL
travel,631 DESIRE LLC
travel,EMPRESS HOTEL
travel,B & W COURTYARDS BED & BREAKFAST
travel,1851 INN ON ST CHARLES
travel,COLLINWOOD
travel,THE BURGUNDY BED & BREAKFAST
travel,BENACHI HOUSE
travel,SCHIRO'S GUEST HOUSE
travel,2241 CHARTRES LLC
travel,LIONS INN
travel,NOPSI HOTEL
travel,1830 DAUPHINE HOUSE
travel,BON MAISON GUEST HOUSE
travel,BOURBON ORLEANS HOTEL
travel,TULANE HOTEL GROUP INC
travel,A CRESCENT CITY GUEST
travel,WYNDHAM NEW ORLEANS
travel,KERLEREC HOUSE
travel,ASTOR CROWN PLAZA NEW ORLEANS 
travel,MAISON DE LAGNIAPPE
travel,BISCUIT PALACE GUESTHOUSE
travel,LA MAISON MARIGNY B & B
travel,ROYAL ORLEANS HOTEL
travel,BOURGOYNE GUEST HOUSE
travel,"CWS CORPORATE LEASING, LLC"
travel,FLORVILLE MANOR
travel,WILLIAM PERASSO
travel,LANAUX MANSION
travel,LAMOTHE HOUSE
travel,ROSE MANOR
travel,ASHTON'S BED & BREAKFAST
travel,LIONS INN
travel,H H WHITNEY HOUSE
travel,MAISON MAZANT
travel,STAY ALFRED
travel,MAISON ROYAL
travel,STATELY HOME GUEST HOUSE
travel,RIVER HOUSE NEW ORLEANS
travel,HILTON GARDEN INN FQ/CBD
travel,ROYAL SUNSHINE
travel,NOLA EAST HOTEL LLC
travel,HOTEL DE LA MONNAIE OWNERS  ASSOCIATION INC
travel,JEAN LAFITTE HOUSE
travel,LAFITTE GUEST HOUSE
travel,ST CHARLES GUEST HOUSE
travel,ROYAL ST CHARLES HOTEL
travel,MASON MACARTY
travel,RATHBONE MANSIONS
travel,RATHB0NE MANSIONS
travel,TERRELL HOUSE
travel,NOLA PLACE
travel,SONIAT HOUSE
travel,ST. VINCENT'S GUEST HOUSE
travel,MAISON DUPUY HOTEL
travel,THE TREME INN
travel,BOURGOYNE GUEST HOUSE
travel,BOUGAINVILLEA HOUSE
travel,ALDER HOTEL UPTOWN
travel,PEACE ON BURGUNDY
travel,EXTRA HOLIDAYS
travel,ATA Airlines
travel,Air Canada
travel,Air China
travel,All Nippon Airways
travel,American Airlines
travel,American Eagle Airlines
travel,Asiana Airlines
travel,Atlantic Southeast Airlines
travel,BelAir Airlines
travel,British Airways
travel,Cathay Pacific
travel,China Airlines
travel,Delta Air Lines
travel,EVA Airways
travel,Frontier Airlines
travel,Hawaiian Airlines
travel,Horizon Air 
travel,Icelandair
travel,Independence Air
travel,Japan Airlines
travel,KLM Royal Dutch Airlines
travel,Korean Air Lines
travel,Lufthansa German Airlines
travel,Mesa Airlines
travel,Mexicana Airlines
travel,Mexicana Airlines
travel,Midwest Airlines
travel,Northwest Airlines
travel,Singapore Airlines
travel,SkyWest Airlines
travel,Sun Country Airlines
travel,TACA
travel,US Airways
travel,United Airlines
travel,Virgin Atlantic
travel,WestJet Airlines
travel,ATA Airlines
travel,Air Canada
travel,Air China
travel,Air France
travel,Air New Zealand
travel,AirTran Airways
travel,Alaska Airlines
travel,All Nippon Airways
travel,American Airlines
travel,American Eagle Airlines
travel,Asiana Airlines
travel,Atlantic Southeast Airlines
travel,BelAir Airlines
travel,Boeing Company
travel,British Airways
travel,Cathay Pacific
travel,China Airlines
travel,Delta Air Lines
travel,EVA Airways
travel,Frontier Airlines
travel,Hawaiian Airlines
travel,Hawaiian Airlines
travel,Horizon Air 
travel,Icelandair
travel,Independence Air
travel,Japan Airlines
travel,KLM Royal Dutch Airlines
travel,Korean Air Lines
travel,Lufthansa German Airlines
travel,Mesa Airlines
travel,Mexicana Airlines
travel,Midwest Airlines
travel,Northwest Airlines
travel,Singapore Airlines
travel,SkyWest Airlines
travel,Sun Country Airlines
travel,TACA
travel,US Airways
travel,United Airlines
travel,Virgin Atlantic
travel,WestJet Airlines
travel,ATA Airlines
travel,Air Canada
travel,Air China
travel,Air France
travel,Air New Zealand
travel,AirTran Airways
travel,Alaska Airlines
travel,All Nippon Airways
travel,American Airlines
travel,American Eagle Airlines
travel,Asiana Airlines
travel,BelAir Airlines
travel,Cathay Pacific
travel,China Airlines
travel,Delta Air Lines
travel,EVA Airways
travel,Frontier Airlines
travel,Hawaiian Airlines
travel,Horizon Air 
travel,Icelandair
travel,Independence Air
travel,Japan Airlines
travel,KLM Royal Dutch Airlines
travel,Korean Air Lines
travel,Lufthansa German Airlines
travel,Mesa Airlines
travel,Mexicana Airlines
travel,Midwest Airlines
retail,Aerosoles
retail,A Tempo
retail,Artiste Jewelers
retail,AG Adriano Goldschmied
retail,Brief Encounters
retail,Berkley Girl
retail,Alskling
retail,Comptoirs des Cotonniers
retail,Club Monaco
retail,Betsey Johnson
retail,Hom Bom Toys
retail,Z Baby
retail,Think Closet
retail,Duane Reade
retail,Jeffrey Stein Salon
retail,Naturino
retail,NYPD 20th Precict
retail,Michal Golan
retail,Reiss
retail,Babette
retail,Photo Op
retail,L.AcXin He
retail,Euro Optika
retail,Quality Florists
retail,Laundromat
retail,L'Occitane
retail,Verve
retail,Clarins
retail,City French Dry Cleaners
retail,Make Meaning
retail,Only Hearts
retail,The Culture Center
retail,Super Sandwich
retail,Polarn O. Pyret
retail,Bellmarc
retail,Anel French Cleaners
retail,Supercuts
retail,Athleta
retail,Housing Works
retail,Malia Mills
retail,Gas Bijoux 
retail,Mobile Gallery
retail,Salon Gabor
retail,European Wax Center
retail,Footlights Shoes
retail,ABC TV
retail,Dramatics NYC
retail,Liana
retail,Wade Maxx Gallery
retail,Sean
retail,Absolute Lock & Hardware
retail,Laila Rowe
retail,La Terrine
retail,OSKA
retail,Greenstones & Cie.
retail,Spot
retail,Reamir Barber Shop
retail,Central Art Gallery
retail,Starlight Laundry
retail,Fresh
retail,Frank Stella
retail,Jonathan Adler
retail,Design Within Reach
retail,Pookie & Sebastian
retail,Really Great Things
retail,Papyrus
retail,Mint
retail,Ellens Couture
retail,Billy & I Shoe Repair
retail,Helut Lang
retail,Paige
retail,Theory
retail,Intermix
retail,Farrow & Ball Ltd.
retail,La Mode Cleaners
retail,Scott J.  Aveda Salon & Spa
retail,Nails & More
retail,Space NK Apothecary
retail,Roslyn
retail,Verde Garment Care
retail,Wink
retail,Golden Key Locksmith
retail,Medici
retail,Bicycle Renaissance
retail,Crocs
retail,Rag & Bone
retail,Unleashed (Petco)
retail,Patagonia
retail,Swatch
retail,Excelsior Hotel
retail,Pinky New York
retail,Eileen Fisher
retail,Walker Malloy & Co.
retail,Robert Marc
retail,Amazing Store & Smoke Shop
retail,Supreme Hardware
retail,Claires
retail,Victoria's Secret
retail,uniqlo
retail,Clarks
retail,Nordstroms
retail,Crossroads Trading Company
retail,Forever 21
retail,Topshop
retail,Old Navy
retail,Nordstrom Rack
retail,lululemon athletica
retail,Neiman Marcus
retail,Dillard's
retail,The North Face
retail,H&M
payments,JPMorgan Chase
payments,Bank of America
payments,Wells Fargo
payments,Citigroup
payments,U.S. Bancorp
payments,PNC Financial Services
payments,Capital One
payments,"TD Bank, N.A."
payments,The Bank of New York Mellon
payments,Barclays
payments,HSBC Bank USA
payments,State Street Corporation
payments,Charles Schwab Corporation
payments,SunTrust Banks
payments,Deutsche Bank
payments,Ally Financial
payments,American Express
payments,Citizens Financial Group
payments,MUFG Union Bank
payments,Fifth Third Bank
payments,Royal Bank of Canada
payments,Santander Bank
payments,KeyCorp
payments,BNP Paribas
payments,BMO Harris Bank
payments,Regions Financial Corporation
payments,Northern Trust Corporation
payments,M&T Bank
payments,Huntington Bancshares
payments,Discover Financial
payments,Synchrony Financial
payments,BBVA Compass
payments,First Republic Bank
payments,CIT Group
payments,Silicon Valley Bank
payments,People's United Financial
payments,Signature Bank
payments,East West Bank
retail,American Girl
retail,babyGap
retail,CarterÍs
retail,The ChildrenÍs Place 
retail,Cowgirl Tuff 
retail,crew cuts by J. Crew 
retail,Dance District 
retail,GapKids 
retail,Gymboree 
retail,Hanna Andersson
retail,Ivivva 
retail,Janie & Jack 
retail,Justice & Brothers 
retail,Justice 
retail,LL Bean 
retail,Lucky Brand kids 
retail,Marshalls 
retail,Nickelodeon Store 
retail,Nordstrom Rack 
retail,Old Navy Clothing
retail,Peek Kids 
retail,Peeps and Company 
retail,TillyÍs
retail,Abercrombie & Fitch
retail,Aeropostale 
retail,American Apparel
retail,American Eagle Outfitters
retail,Armani Exchange
retail,Banana Republic
retail,Boot Barn 
retail,The Buckle
retail,Burberry 
retail,Carhartt
retail,Club Monaco
retail,Columbia Sportswear
retail,Cotton On
retail,Eddie Bauer
retail,Express
retail,Fight Gear
retail,Fj_llr_ven
retail,Foreign Exchange
retail,Gap
retail,GapBody 
retail,GUESS 
retail,H&M
retail,Harley-Davidson 
retail,Hollister
retail,Hot Topic
retail,J. Crew 
retail,Lacoste 
retail,len 
retail,LeviÍs
retail,Life is Good/Relax
retail,Lucky Brand Jeans
retail,Michael Kors
retail,Nike
retail,Oakley
retail,Old Navy Clothing
retail,PacSun 
retail,Puma
retail,Ragstock
retail,Ragstock II
retail,Razz
retail,Silver Jeans
retail,Tommy Bahama
retail,True Religion Brand Jeans
retail,UGG Australia 
retail,Under Armou
retail,Urban Outfitters
retail,Vans
retail,Victorinox Swiss Army
retail,Zumiez
retail,Aerie
retail,Ann Taylor
retail,Athleta
retail,BCBGeneration
retail,BCBGMAXAZRIA 
retail,bebe
retail,Cach_
retail,Calvin Klein Performance
retail,Chanel Boutique Nordstrom 
retail,Charlotte Russe
retail,ChicoÍs
retail,Christopher & Banks
retail,Dance District
retail,FrancescaÍs Collections
retail,Free People
retail,Gap Women
retail,J. Jill
retail,Kate Spade
retail,Live Love Dream
retail,LOFT
retail,Madewell 
retail,MauriceÍs
retail,New York & Company
retail,Rainbow
retail,Tatyana
retail,Wet Seal
retail,The White House Black Market
retail,Destination Maternity 
retail,Everything but Water
retail,FrederickÍs of Hollywood 
retail,Gap Maternity
retail,GLITZ! 
retail,Lane Bryant 
retail,Long Tall Sally
retail,Motherhood Maternity 
retail,MacyÍs
retail,Old Navy Maternity 
retail,Pink
retail,Soma Intimates
retail,Swim N Sport
retail,Torrid
retail,Sears
retail,Art of Shaving
retail,Aveda Environmental Lifestyle
retail,bareMinerals
retail,Bath & Body
retail,Blast Blow Dry Bar
retail,The Body Shop
retail,Brow Art
retail,Crabtree & Evelyn 
retail,Gold Elements
retail,KiehlÍs 
retail,LÍOccitane
retail,LUSH
retail,LUSH Boutique MacyÍs
retail,MAC Cosmetics
retail,Origins
retail,Perfumania
retail,Regis Salon
retail,Sephora
retail,Sigma Beauty 
retail,VictoriaÍs Secret Beauty 
retail,Ya & Ya Beauty
retail,Corda-Roys
retail,Cut Above Home 
retail,LoveSac
retail,Sleep Number
retail,Traeger Wood Pellet Grills
retail,Williams Sonoma
retail,Yankee Candle
retail,Ben Bridge Jeweler
retail,Ben Bridge Jewelers
retail,Fixology
retail,The Gold Guys 
retail,Helzberg Diamonds
retail,Impulse
retail,Kay Jewelers
retail,Jared Jewelry Boutiqu
retail,Local Charm
retail,Lotus Beads and Jewelry
retail,MacyÍs Fine Jewelry
retail,Maria Rivolta
retail,Michael Hill 
retail,Nordstrom Fine Jewelry
retail,Pandora Jewelry
retail,Persepolis
retail,Swarovski 
retail,Zales
retail,J.S. Trunk & Co. Luggage
retail,Tumi
retail,Victorinox
retail,Aldo 
retail,Boot Barn
retail,Call It Spring
retail,ClarkÍs
retail,Dr. Martens
retail,D.S.W. Shoe Warehouse
retail,ECCO
retail,Famous Footwear
retail,Flip Flop Shop
retail,Flips 
retail,Happy Feet
retail,Johnston & Murphy 
retail,Journeys
retail,LL Bean 
retail,Merrell Shoes
retail,Nike 
retail,OÍShoes
retail,Payless Shoe Source
retail,Puma 
retail,Rockport Shop 
retail,The Running Room
retail,Shi by Journeys
retail,Skechers
retail,Steve Madden Shoes 
retail,Stuart Weitzman 
retail,The Walking Company
retail,Air Traffic Kites and Games 
retail,Barbie The Dreamhouse Experience
retail,Build-A-Bear Workshop
retail,Creative Kidstuff 
retail,Games by James 
retail,The LEGO Store
retail,Target
health,Adventist Health Simi Valley
health,Adventist Ukiah Valley
health,Providence Saint John's Health Center
health,60th Medical Group - David Grant USAF Medical Center
health,Adventist Health Bakersfield
health,Adventist Health Feather River
health,Adventist Health Glendale
health,Adventist Health Lodi Memorial
health,Adventist Health Saint Helena
health,Adventist Health Sonora
health,Adventist Health White Memorial
health,Adventist Medical Center - Hanford
health,Adventist Medical Center - Reedley
health,Adventist Medical Center-Selma
health,Alameda Hospital
health,Alhambra Hospital Medical Center
health,Alta Bates Summit Medical Center - Ashby Campus
health,Alta Bates Summit Medical Center - Herrick Campus
health,Alta Bates Summit Medical Center - Summit Campus
health,Alvarado Hospital Medical Center
health,Anaheim Global Medical Center
health,Anaheim Regional Medical Center
health,Antelope Valley Hospital
health,Arrowhead Regional Medical Center
health,Arroyo Grande Community Hospital
health,Bakersfield Heart Hospital
health,Bakersfield Memorial Hospital
health,Barstow Community Hospital
health,Barton Memorial Hospital
health,Beverly Hospital
health,California Hospital Medical Center
health,California Mens Colony Hospital
health,California Pacific Medical Center - California Campus
health,California Pacific Medical Center - Davies Campus
health,California Pacific Medical Center - Pacific Campus
health,California Pacific Medical Center - Saint Luke's Campus
health,Cedars-Sinai Medical Center
health,Centinela Hospital Medical Center
health,CHA Hollywood Presbyterian Medical Center
health,Chapman Global Medical Center
health,Chinese Hospital
health,Chino Valley Medical Center
health,Citrus Valley Medical Center - Queen of the Valley Campus
health,City of Hope National Medical Center
health,Clovis Community Medical Center
health,Coalinga Regional Medical Center
health,Coast Plaza Hospital
health,College Hospital Costa Mesa
health,College Medical Center
health,Community Hospital of Huntington Park
health,Community Hospital of Long Beach
health,Community Hospital of San Bernardino
health,Community Hospital of the Monterey Peninsula
health,Community Memorial Hospital
health,Community Regional Medical Center
health,Contra Costa Regional Medical Center
health,Corona Regional Medical Center
health,Dameron Hospital
health,Delano Regional Medical Center
health,Desert Regional Medical Center
health,Desert Valley Hospital
health,Doctors Hospital of Manteca
health,Doctors Medical Center of Modesto
health,Dominican Hospital
health,East Los Angeles Doctors Hospital
health,Eden Medical Center
health,Eisenhower Medical Center
health,El Camino Hospital Los Gatos
health,El Camino Hospital Mountain View
health,El Centro Regional Medical Center
health,Emanuel Medical Center
health,Encino Hospital Medical Center
health,Enloe Medical Center
health,Fairmont Hospital
health,Fairview Developmental Center
health,Foothill Presbyterian Hospital
health,Foothills Regional Medical Center
health,Fountain Valley Regional Hospital and Medical Center
health,French Hospital Medical Center
